"Codigo";"Civil";"Sexo";"Altura";"Salario";"Idade";"Din_caixa";"Agua_dia"
"888";888;"Desquitado";"F";1,71717467512238;1593,37187162395;41;562416,890617233;1,38204081365389
"889";889;"Solteiro";"F";1,5456985526274;1717,26976444302;26;732124,180709143;1,32416958815806
"890";890;"Casado";"F";1,70184160234075;1248,16293438208;37;53062,8587816295;1,41800886899937
"891";891;"Casado";"M";1,59942393668647;2470,7726661491;51;950661,131670208;0,984457396214762
"892";892;"Casado";"F";1,78340952521293;1855,93439754277;48;461277,538241838;1,50287387272704
"893";893;"Separado";"F";1,64650014654688;1238,21148024545;27;474510,109724676;1,63002344077927
"894";894;"Solteiro";"M";1,55867908408776;1316,70614678641;40;777940,05594633;1,44003847478773
"895";895;"Casado";"M";1,54063731240704;1970,71205303369;65;377989,295335469;1,52911194200077
"896";896;"Solteiro";"M";1,64871825297935;2390,64079814308;50;430571,458188086;1,3555869891674
"897";897;"Separado";"F";1,65945858692587;2195,56277768453;56;723953,638483879;1,4621652165149
"898";898;"Solteiro";"M";1,65188899375633;1002,4141673538;48;536818,304336257;1,68309821498202
"899";899;"Separado";"M";1,68812798494594;2372,06384198497;25;794004,563682165;1,52731554763039
"900";900;"Solteiro";"M";1,65718421982846;2245,54947809679;47;334055,446456089;1,72067781295352
"901";901;"Solteiro";"M";1,72087910537454;1561,76919286063;55;349433,283190904;1,67700691475474
"902";902;"Desquitado";"F";1,71223245946451;1316,55207247348;56;7231,74554314627;1,34613945291622
"903";903;"Desquitado";"F";1,89548852377448;1273,8768007239;51;598998,8363639;1,66249717507902
"904";904;"Separado";"F";1,72131276657289;2279,7908763769;52;139711,445839612;1,28919219016416
"905";905;"Solteiro";"M";1,51453497428189;949,189002300328;60;468563,508049013;1,82409550034133
"906";906;"Casado";"F";1,8376467744245;936,226087919563;34;53646,9282458539;1,47914695416547
"907";907;"Solteiro";"M";1,68595789718329;1818,67736800062;56;41800,7701901523;1,29191431691077
"908";908;"Solteiro";"M";1,86350582332061;1287,22676096721;46;886404,39249338;1,65279591822063
"909";909;"Solteiro";"F";1,5985018826611;2859,76410988146;70;706150,896006493;1,71740689133964
"910";910;"Desquitado";"F";1,63929811044179;2612,45074303534;32;236823,739644106;1,53693375507821
"911";911;"Casado";"F";1,39426619217942;1568,39932246989;31;218942,837067802;1,32079584150934
"912";912;"Solteiro";"F";1,64717993493089;558,622117751567;66;675244,500070071;1,76911176208454
"913";913;"Desquitado";"M";1,67353782351963;1054,16637555044;25;510605,07503199;1,63708232838267
"914";914;"Solteiro";"F";1,68316041435831;3733,36713940036;67;397768,902542559;1,49937706585247
"915";915;"Desquitado";"M";1,55742391788444;2172,58800254281;66;613977,549232027;1,34709112836178
"916";916;"Desquitado";"M";1,69363539145163;2414,14143469324;29;812943,119396393;1,36099353897183
"917";917;"Solteiro";"F";1,4473809157379;2446,54643450326;35;541772,526836578;1,62089497143381
"918";918;"Separado";"F";1,50631449485285;2350,89542653169;20;459504,245998955;1,41455901170142
"919";919;"Solteiro";"M";1,72885097070272;2202,12402624275;34;901729,590313977;1,61690494766128
"920";920;"Solteiro";"F";1,71233361359447;2915,65143312847;47;718433,15228926;1,44159265783807
"921";921;"Solteiro";"F";1,75359414909594;2518,99024335745;62;742162,712583512;1,19771731232566
"922";922;"Solteiro";"M";1,78172256590532;1565,98298482839;27;483445,481450593;1,2920815172336
"923";923;"Solteiro";"F";1,52565522813434;2123,96081880437;33;596559,128768295;1,50945378352495
"924";924;"Desquitado";"F";1,74611911523919;2516,29176028854;51;813740,89716802;1,2189914376454
"925";925;"Casado";"F";1,62885527964635;1892,04636156953;35;803731,888806928;1,40957633112089
"926";926;"Casado";"F";1,66168194478701;2508,264967361;52;388275,172852206;1,64370599560664
"927";927;"Desquitado";"M";1,85383961496167;2541,53702554002;54;503171,524670489;1,60386472406752
"928";928;"Casado";"F";1,70686883709886;2410,33188565761;64;687547,151139058;1,13191493849509
"929";929;"Separado";"M";1,59728945475936;2235,94365573836;46;62796,5061141988;1,73151255231602
"930";930;"Casado";"F";1,66371579897511;2004,76565257275;41;461173,088158375;1,50482770150939
"931";931;"Casado";"F";1,78569869643764;3470,29962640496;34;678049,524901504;1,06136545940678
"932";932;"Casado";"F";1,80384941770839;1927,65169258243;26;962281,818438197;1,24899988480074
"933";933;"Casado";"F";1,51374800659092;1926,61727136409;59;154271,575408937;1,66775874106103
"934";934;"Solteiro";"F";1,62542409077043;3038,31390639065;44;283740,283112986;1,70958854639625
"935";935;"Separado";"M";1,58353281943388;2214,48721223752;40;642987,965721774;1,68755137370794
"936";936;"Separado";"F";1,76054614693358;1573,50392712463;42;437885,779916979;1,74256516319765
"937";937;"Solteiro";"M";1,52259639458179;1411,60238112146;62;133236,819180204;1,42455188545705
"938";938;"Solteiro";"M";1,45567835676731;1091,69053184257;36;219586,892339726;1,45297241116713
"939";939;"Casado";"M";1,76776961607991;2160,94044849265;34;514400,867643431;1,57088052203287
"940";940;"Casado";"M";1,7196311708009;1513,71509683416;29;298574,312191487;1,29164560889673
"941";941;"Solteiro";"M";1,59367394383024;1628,48507837288;66;816163,849724896;1,4671916363502
"942";942;"Separado";"M";1,64861537876042;1178,84919715105;34;254320,691241214;1,36755006616758
"943";943;"Separado";"F";1,62087682222641;2196,1023176087;68;880999,721825616;1,89723949550484
"944";944;"Desquitado";"M";1,56302573913464;798,566330749625;58;912066,769284521;1,55136963840356
"945";945;"Desquitado";"M";1,58147960280858;2173,21225401891;23;164999,471025769;1,49666286297832
"946";946;"Separado";"M";1,76296435302845;2316,41549949663;41;873957,057634767;1,31530765193703
"947";947;"Separado";"F";1,60921579317274;2075,72415337899;34;692393,634737566;1,62834548702459
"948";948;"Casado";"F";1,7119709366705;1645,59364534473;48;680646,494674665;1,57862892560197
"949";949;"Desquitado";"M";1,79453513891273;1828,16625304686;64;82170,9823062262;1,4392214576239
"950";950;"Solteiro";"F";1,61504295235691;1910,14449754035;24;650143,43489697;1,75589165815284
"951";951;"Casado";"F";1,5447414575895;1980,6318386154;67;511872,437575783;1,65271587058331
"952";952;"Casado";"M";1,52342782194507;2214,09828959651;40;851357,345010429;1,63231397609464
"953";953;"Casado";"M";1,52827576663099;2349,74550294119;50;556646,577830023;1,52572683665859
"954";954;"Desquitado";"M";1,59998881219361;2548,24659911308;38;55457,340612652;1,3978442573502
"955";955;"Casado";"F";1,5436654911904;2222,78104674083;27;513960,216704782;1,54206866217438
"956";956;"Solteiro";"F";1,66727654333887;2323,82852691803;59;524010,231455862;1,46501280887788
"957";957;"Casado";"F";1,49671236007866;2224,90442647948;46;837991,008751968;1,56640005256619
"958";958;"Casado";"F";1,73161258237389;951,192278182404;21;298594,517119559;1,39598634267698
"959";959;"Desquitado";"F";1,72746910241489;1940,50538892821;60;78135,5261106449;1,64675409958144
"960";960;"Casado";"F";1,72006330519454;2519,26833636111;58;246800,961501594;1,57084205137217
"961";961;"Solteiro";"M";1,74245768390994;2121,72387129564;34;680487,7362504;1,56534804695356
"962";962;"Solteiro";"M";1,70402524195627;1822,60745854462;27;639790,060637955;1,50984727991152
"963";963;"Casado";"F";1,55790188515915;2035,62468888148;27;121007,305308335;1,59175517767409
"964";964;"Solteiro";"F";1,6768986253642;2515,46737237002;62;691573,623228771;1,74082283375613
"965";965;"Casado";"M";1,5139031199629;1820,9678594981;34;421026,703948952;1,36542742035309
"966";966;"Solteiro";"F";1,61435647072366;506,00645583385;44;553096,188184852;1,49837335559636
"967";967;"Desquitado";"M";1,79352062068314;2576,81479450088;55;442420,284082056;1,53780668991801
"968";968;"Desquitado";"M";1,7226122854153;1508,05835225476;34;836846,521670829;1,53722969497526
"969";969;"Casado";"F";1,70251881552673;1765,82758882808;20;15161,4966873236;1,6023435299712
"970";970;"Desquitado";"F";1,70171282015098;2385,92483057034;43;295737,60937946;1,66509187538709
"971";971;"Desquitado";"F";1,51776479807578;1801,19378750222;68;492186,481384636;1,75383920841993
"972";972;"Desquitado";"M";1,73648495689102;1791,14137150327;40;686877,999864159;1,34649010948101
"973";973;"Solteiro";"M";1,57237925600651;1478,21251592958;47;617015,759852069;1,55061669897375
"974";974;"Desquitado";"M";1,71163930727535;2378,6358921376;60;56585,9138797345;1,39068049876852
"975";975;"Desquitado";"F";1,50746828121751;1227,23959556446;27;70046,0460037971;1,7126465262189
"976";976;"Casado";"M";1,58464259509045;772,092390005779;68;747396,528509711;1,45152745124717
"977";977;"Casado";"M";1,60635554015013;1488,13346085102;42;45844,7279640327;1,71192666111159
"978";978;"Separado";"M";1,43751337451666;2096,44097447294;38;164927,772272578;1,26261454437364
"979";979;"Desquitado";"F";1,70363840620441;1961,06322790477;50;141312,555704708;1,48093476734308
"980";980;"Desquitado";"M";1,65427475570704;2194,3011555124;64;134423,539989446;1,46401892227652
"981";981;"Solteiro";"F";1,91523896316803;1774,81448202924;60;111512,582004157;0,826676442645184
"982";982;"Desquitado";"M";1,67982796591533;2776,62177941112;41;497229,046640703;1,22534362091534
"983";983;"Casado";"F";1,81597829057169;1665,20748240171;52;544229,063723497;1,347655557106
"984";984;"Separado";"M";1,70022096096727;2009,2189809287;52;852381,204311784;1,45896711903904
"985";985;"Desquitado";"M";1,69506847246056;1457,86227897845;69;945775,294201553;1,34601269475256
"986";986;"Solteiro";"F";1,57082996825556;1348,92826992352;59;587916,875405294;1,13203775762913
"987";987;"Separado";"M";1,66170699385733;1071,54150066225;37;627688,368364792;1,44678864667553
"988";988;"Solteiro";"M";1,43758952810831;2650,18941241293;41;282750,311777629;1,28268786140831
"989";989;"Solteiro";"M";1,6304680166171;1645,4331975909;27;687540,413116774;1,39751470022818
"990";990;"Solteiro";"F";1,48329268511125;3077,72987278391;59;255561,041379926;1,16019736506835
"991";991;"Desquitado";"F";1,73223027436013;368,845386726286;24;413361,848788177;1,15594111316163
"992";992;"Solteiro";"F";1,67682214977733;2308,70977459195;29;388591,068024275;1,59221925764155
"993";993;"Solteiro";"F";1,68190794510326;2563,00624082513;53;130510,230895776;1,33248915370869
"994";994;"Separado";"F";1,65489582842669;1967,29677349354;29;36574,0985049952;1,45883930213106
"995";995;"Desquitado";"M";1,55253386711631;1501,08473736386;22;732209,461973685;1,49556510437346
"996";996;"Solteiro";"M";1,78975703614542;2188,63083587135;42;260606,918758231;1,49030528972036
"997";997;"Separado";"F";1,69997046873636;1801,35562870218;53;459509,062364334;1,47654485447269
"998";998;"Solteiro";"F";1,62314114032795;2578,10378577451;68;472271,198940023;1,51748769160014
"999";999;"Casado";"F";1,66110715525885;2333,95391126193;54;338956,488341025;1,77089921125721
"1000";1000;"Desquitado";"F";1,76645825376522;1399,12447740026;32;109893,842976053;1,59523977968033
